,loan_amnt,emp_length,home_ownership,annual_inc,loan_status,addr_state,dti,revol_util,total_acc,chargeoff_within_12_mths,pub_rec_bankruptcies,total_bal_ex_mort,approval
58977,5000.0,2.0,RENT,39000.0,Fully Paid,IL,9.57,16.1,17.0,0.0,0.0,44978.0,0
58979,9000.0,6.0,OWN,115000.0,Fully Paid,GA,7.42,39.1,18.0,0.0,0.0,20966.0,0
58985,11000.0,2.0,RENT,35000.0,Fully Paid,NY,16.22,36.0,21.0,0.0,0.0,19290.0,0
58988,7850.0,10.0,RENT,72370.0,Fully Paid,CA,14.0,73.1,16.0,0.0,0.0,21868.0,0
58990,11500.0,7.0,MORTGAGE,33000.0,Fully Paid,MO,24.97,36.2,32.0,0.0,0.0,11781.0,0
58996,15925.0,1.0,RENT,36400.0,Fully Paid,MA,15.73,55.1,17.0,0.0,0.0,15035.0,0
58997,19200.0,1.0,OWN,70000.0,Fully Paid,VA,19.77,72.4,25.0,0.0,0.0,33762.0,0
58998,1925.0,10.0,MORTGAGE,38000.0,Fully Paid,NC,9.73,7.5,52.0,0.0,0.0,19929.0,0
58999,15000.0,10.0,MORTGAGE,76000.0,Fully Paid,CO,18.4,72.4,40.0,0.0,0.0,48219.0,0
59005,3500.0,10.0,RENT,52000.0,Fully Paid,CA,10.62,78.7,10.0,0.0,0.0,12902.0,0
59012,15000.0,1.0,RENT,145000.0,Fully Paid,CA,11.54,73.4,18.0,0.0,0.0,49233.0,0
59014,10000.0,3.0,MORTGAGE,42000.0,Fully Paid,TX,32.54,50.0,19.0,0.0,0.0,46768.0,0
59015,18225.0,7.0,RENT,41000.0,Fully Paid,CA,11.91,23.3,19.0,0.0,0.0,19084.0,0
59020,5500.0,3.0,RENT,60000.0,Fully Paid,AL,3.62,23.8,15.0,0.0,1.0,5607.0,0
59026,24000.0,5.0,RENT,89000.0,Fully Paid,NJ,14.31,40.5,46.0,0.0,0.0,28982.0,0
59029,12000.0,6.0,MORTGAGE,75000.0,Fully Paid,IL,6.46,55.2,34.0,0.0,0.0,15337.0,0
59036,5000.0,2.0,RENT,40000.0,Fully Paid,NH,26.76,56.5,20.0,0.0,0.0,48506.0,0
59042,4500.0,7.0,RENT,50000.0,Charged Off,TN,16.44,91.5,13.0,0.0,0.0,22288.0,1
59044,10000.0,5.0,MORTGAGE,51000.0,Charged Off,CA,9.95,59.6,18.0,0.0,0.0,4337.0,1
59045,20000.0,1.0,RENT,57120.0,Charged Off,WA,15.74,85.4,20.0,0.0,0.0,25249.0,1
59049,10000.0,9.0,RENT,32000.0,Fully Paid,NJ,20.03,26.2,15.0,0.0,0.0,25748.0,0
59059,19600.0,9.0,RENT,50000.0,Charged Off,RI,23.57,52.3,12.0,0.0,0.0,40527.0,1
59060,1000.0,7.0,RENT,65000.0,Fully Paid,CA,7.37,73.3,12.0,0.0,0.0,10111.0,0
59069,10750.0,10.0,OWN,31530.0,Fully Paid,GA,27.29,68.9,14.0,0.0,0.0,23221.0,0
59073,8000.0,10.0,OWN,60000.0,Fully Paid,WI,16.34,74.2,22.0,0.0,0.0,25936.0,0
59077,10625.0,8.0,MORTGAGE,68000.0,Charged Off,MN,12.21,82.2,17.0,0.0,0.0,27652.0,1
59078,15000.0,6.0,RENT,36000.0,Fully Paid,FL,22.33,82.1,22.0,0.0,0.0,27175.0,0
59079,11000.0,7.0,OWN,42000.0,Fully Paid,IL,16.94,14.2,19.0,0.0,0.0,13424.0,0
59081,10000.0,9.0,RENT,34000.0,Fully Paid,MA,19.94,69.2,15.0,0.0,1.0,18338.0,0
59085,23675.0,10.0,RENT,104000.0,Fully Paid,CA,5.27,80.7,12.0,0.0,0.0,19238.0,0
59088,22775.0,7.0,MORTGAGE,52900.0,Fully Paid,MN,14.86,74.4,21.0,0.0,0.0,38102.0,0
59090,3000.0,7.0,RENT,75000.0,Fully Paid,CA,14.46,27.7,25.0,0.0,1.0,20705.0,0
59091,16450.0,8.0,OWN,70000.0,Charged Off,CA,9.5,62.0,18.0,0.0,0.0,36400.0,1
59095,4000.0,10.0,MORTGAGE,70000.0,Fully Paid,KY,5.52,28.1,15.0,0.0,1.0,5187.0,0
59098,15000.0,1.0,RENT,68000.0,Fully Paid,IL,7.75,48.4,13.0,0.0,0.0,12964.0,0
59099,8125.0,8.0,RENT,49168.0,Charged Off,CO,16.87,49.8,11.0,0.0,0.0,28409.0,1
59100,12500.0,2.0,RENT,75000.0,Fully Paid,LA,4.82,72.8,11.0,0.0,0.0,9167.0,0
59101,19000.0,7.0,RENT,85000.0,Fully Paid,NY,10.76,33.6,9.0,0.0,0.0,26871.0,0
59102,2800.0,10.0,RENT,30000.0,Fully Paid,MI,23.8,37.0,19.0,0.0,0.0,24087.0,0
59104,5000.0,2.0,RENT,48000.0,Fully Paid,PA,4.4,54.6,5.0,0.0,0.0,7096.0,0
59105,9000.0,10.0,RENT,35000.0,Fully Paid,CA,15.81,58.0,25.0,0.0,0.0,11317.0,0
59106,15000.0,8.0,OWN,50000.0,Fully Paid,NY,14.72,55.3,17.0,0.0,0.0,21280.0,0
59107,10000.0,5.0,OWN,30000.0,Charged Off,FL,16.04,75.6,8.0,0.0,0.0,15356.0,1
59111,16000.0,3.0,RENT,55000.0,Charged Off,CA,29.98,38.8,23.0,0.0,0.0,44098.0,1
59113,6075.0,4.0,RENT,25000.0,Fully Paid,AZ,12.91,57.2,10.0,0.0,0.0,8873.0,0
59117,8000.0,7.0,RENT,103000.0,Fully Paid,IN,12.56,58.5,19.0,0.0,0.0,41779.0,0
59119,6500.0,6.0,RENT,35000.0,Fully Paid,CO,16.56,78.4,19.0,0.0,0.0,36048.0,0
59122,16100.0,10.0,RENT,45000.0,Fully Paid,KS,32.69,88.1,24.0,0.0,0.0,35464.0,0
59123,10000.0,10.0,RENT,50000.0,Fully Paid,OH,19.71,5.3,35.0,0.0,0.0,31031.0,0
59131,5000.0,10.0,RENT,32000.0,Fully Paid,HI,15.53,62.4,13.0,0.0,0.0,16184.0,0
59132,7200.0,10.0,OWN,28000.0,Fully Paid,MD,5.62,70.7,17.0,0.0,1.0,4381.0,0
59136,14825.0,10.0,MORTGAGE,50000.0,Fully Paid,CA,8.55,34.7,19.0,0.0,1.0,9874.0,0
59137,9800.0,9.0,MORTGAGE,55000.0,Fully Paid,WI,19.92,80.6,26.0,0.0,0.0,36610.0,0
59141,6500.0,7.0,RENT,46467.0,Fully Paid,CA,13.77,58.8,18.0,0.0,0.0,25686.0,0
59150,10000.0,8.0,RENT,35000.0,Charged Off,TN,24.55,70.1,16.0,0.0,1.0,25800.0,1
59151,1800.0,10.0,RENT,30000.0,Fully Paid,NJ,18.68,87.4,11.0,0.0,0.0,25626.0,0
59152,11000.0,1.0,RENT,64000.0,Fully Paid,NV,26.38,39.3,13.0,0.0,0.0,25100.0,0
59153,4950.0,5.0,OWN,26000.0,Fully Paid,OH,18.01,43.0,18.0,0.0,0.0,11256.0,0
59156,12000.0,1.0,RENT,37267.0,Fully Paid,MD,22.38,84.2,26.0,0.0,0.0,33729.0,0
59161,17000.0,2.0,MORTGAGE,80000.0,Fully Paid,GA,8.29,45.6,7.0,0.0,0.0,21153.0,0
59163,10000.0,5.0,MORTGAGE,40000.0,Fully Paid,OK,8.49,22.8,32.0,0.0,0.0,10066.0,0
59167,6000.0,10.0,RENT,50000.0,Fully Paid,HI,21.44,65.2,21.0,0.0,0.0,35072.0,0
59171,5000.0,3.0,RENT,60000.0,Fully Paid,NY,9.17,16.6,11.0,0.0,0.0,17273.0,0
59172,9000.0,7.0,RENT,100000.0,Fully Paid,CA,14.75,81.6,20.0,0.0,0.0,29940.0,0
59173,9600.0,3.0,RENT,75000.0,Charged Off,TN,13.44,73.6,18.0,0.0,0.0,38082.0,1
59175,6025.0,3.0,RENT,47000.0,Fully Paid,CA,8.22,68.9,15.0,0.0,0.0,25191.0,0
59176,20000.0,1.0,RENT,75000.0,Fully Paid,CA,8.48,35.0,11.0,0.0,0.0,27463.0,0
59177,9200.0,10.0,MORTGAGE,45000.0,Fully Paid,TX,19.25,52.7,26.0,0.0,0.0,16151.0,0
59180,12000.0,10.0,MORTGAGE,120000.0,Fully Paid,WY,4.45,40.1,38.0,0.0,0.0,9908.0,0
59182,35000.0,10.0,MORTGAGE,100000.0,Charged Off,IN,16.45,55.8,43.0,0.0,1.0,43038.0,1
59184,12500.0,1.0,RENT,45000.0,Fully Paid,IL,22.75,58.5,30.0,0.0,0.0,31663.0,0
59190,15000.0,9.0,RENT,50000.0,Fully Paid,CA,7.71,79.1,13.0,0.0,0.0,13439.0,0
59198,5375.0,3.0,RENT,45000.0,Fully Paid,KS,3.01,49.5,12.0,0.0,1.0,4701.0,0
59199,8000.0,1.0,RENT,96000.0,Fully Paid,NV,10.79,27.2,21.0,0.0,2.0,34197.0,0
59201,10000.0,1.0,MORTGAGE,100000.0,Fully Paid,CA,8.68,17.1,13.0,0.0,0.0,20123.0,0
59203,10000.0,10.0,OWN,40000.0,Fully Paid,GA,12.4,33.5,28.0,0.0,0.0,18132.0,0
59204,16000.0,10.0,OWN,100000.0,Fully Paid,NY,5.6,33.8,53.0,0.0,0.0,15282.0,0
59208,9250.0,1.0,RENT,28000.0,Fully Paid,CA,27.06,68.4,24.0,0.0,0.0,49665.0,0
59210,8000.0,3.0,RENT,53000.0,Fully Paid,MA,19.02,46.8,18.0,0.0,0.0,44257.0,0
59216,12000.0,10.0,RENT,57000.0,Fully Paid,NY,20.31,20.3,30.0,0.0,0.0,17935.0,0
59219,15000.0,10.0,MORTGAGE,60000.0,Fully Paid,FL,15.26,19.1,33.0,0.0,0.0,37398.0,0
59221,20000.0,7.0,RENT,110000.0,Fully Paid,CA,16.94,69.1,33.0,0.0,0.0,45192.0,0
59222,3200.0,10.0,RENT,56000.0,Fully Paid,VA,19.59,71.0,20.0,0.0,1.0,17791.0,0
59224,13000.0,7.0,RENT,49000.0,Fully Paid,MA,17.59,90.2,17.0,0.0,0.0,18011.0,0
59229,10000.0,10.0,RENT,74000.0,Fully Paid,NY,24.08,31.6,21.0,0.0,0.0,34863.0,0
59230,7200.0,2.0,RENT,63000.0,Fully Paid,CA,14.3,64.5,14.0,0.0,0.0,37182.0,0
59238,10000.0,4.0,MORTGAGE,33000.0,Fully Paid,PA,24.69,47.6,13.0,0.0,0.0,24932.0,0
59239,20000.0,3.0,RENT,63000.0,Fully Paid,IL,18.78,96.7,13.0,0.0,0.0,39657.0,0
59240,3000.0,1.0,RENT,75000.0,Fully Paid,FL,20.84,80.7,9.0,0.0,0.0,37445.0,0
59243,16800.0,7.0,MORTGAGE,60000.0,Fully Paid,CO,10.82,56.9,19.0,0.0,0.0,28096.0,0
59244,7000.0,4.0,RENT,24000.0,Fully Paid,CA,19.95,38.9,13.0,0.0,0.0,7403.0,0
59249,24575.0,5.0,RENT,55089.0,Charged Off,CA,11.55,77.8,13.0,0.0,0.0,21640.0,1
59252,14000.0,10.0,RENT,42000.0,Fully Paid,VA,20.97,32.0,18.0,0.0,0.0,39240.0,0
59254,18825.0,7.0,RENT,42000.0,Fully Paid,MA,20.4,77.0,19.0,0.0,0.0,32687.0,0
59256,7200.0,9.0,RENT,38000.0,Fully Paid,NV,32.53,54.4,18.0,0.0,0.0,41746.0,0
59260,11500.0,10.0,RENT,34000.0,Fully Paid,IL,10.17,42.0,16.0,0.0,0.0,10932.0,0
59262,6075.0,10.0,OWN,57000.0,Fully Paid,CA,2.86,44.7,33.0,0.0,1.0,6801.0,0
59264,15050.0,3.0,RENT,48600.0,Charged Off,MN,12.07,51.6,15.0,0.0,0.0,13618.0,1
59268,20125.0,10.0,MORTGAGE,45000.0,Fully Paid,MA,10.16,65.7,29.0,0.0,0.0,12090.0,0
59278,9500.0,3.0,MORTGAGE,79000.0,Fully Paid,DE,8.78,73.4,21.0,0.0,0.0,14575.0,0
59280,15000.0,1.0,RENT,45000.0,Fully Paid,VA,14.85,58.6,14.0,0.0,0.0,18580.0,0
59283,10000.0,3.0,RENT,42000.0,Fully Paid,CA,3.69,62.4,7.0,0.0,0.0,4614.0,0
59284,15850.0,2.0,MORTGAGE,36000.0,Fully Paid,TX,26.5,53.4,8.0,0.0,0.0,25474.0,0
59285,12000.0,1.0,RENT,80000.0,Fully Paid,CA,10.23,76.4,31.0,0.0,0.0,31573.0,0
59287,10000.0,10.0,OWN,50000.0,Fully Paid,CA,12.45,37.6,27.0,0.0,0.0,21866.0,0
59288,7000.0,2.0,RENT,49920.0,Fully Paid,HI,9.11,33.6,21.0,0.0,0.0,8978.0,0
59289,16850.0,3.0,RENT,83000.0,Fully Paid,CO,8.04,60.6,12.0,0.0,0.0,15820.0,0
59290,8800.0,1.0,RENT,40000.0,Fully Paid,PA,15.24,55.6,13.0,0.0,0.0,13887.0,0
59295,13000.0,10.0,MORTGAGE,61500.0,Fully Paid,LA,18.52,56.7,17.0,0.0,0.0,15943.0,0
59297,6000.0,6.0,MORTGAGE,70000.0,Fully Paid,CO,19.37,54.1,25.0,0.0,0.0,49119.0,0
59299,15000.0,5.0,OWN,80000.0,Fully Paid,OK,15.3,88.6,16.0,0.0,0.0,29333.0,0
59300,20125.0,2.0,RENT,150000.0,Charged Off,NJ,1.87,79.9,7.0,0.0,0.0,7639.0,1
59302,18000.0,4.0,RENT,75000.0,Fully Paid,NJ,12.54,35.7,19.0,0.0,0.0,24432.0,0
59316,10000.0,10.0,RENT,45000.0,Charged Off,MN,16.29,89.8,19.0,0.0,0.0,20277.0,1
59317,15000.0,3.0,RENT,45620.0,Fully Paid,NY,7.52,78.0,23.0,0.0,0.0,9043.0,0
59318,10000.0,7.0,RENT,45000.0,Charged Off,CA,8.32,62.6,18.0,0.0,0.0,11701.0,1
59319,16000.0,2.0,MORTGAGE,39000.0,Fully Paid,FL,17.08,61.5,5.0,0.0,0.0,23755.0,0
59323,9000.0,10.0,RENT,55000.0,Fully Paid,OH,8.71,22.5,23.0,0.0,0.0,16325.0,0
59328,8000.0,4.0,RENT,41600.0,Fully Paid,IN,17.22,57.7,18.0,0.0,0.0,14355.0,0
59334,5000.0,10.0,OWN,22000.0,Fully Paid,FL,11.07,4.4,26.0,0.0,0.0,4035.0,0
59336,7100.0,5.0,RENT,40000.0,Fully Paid,IL,24.66,64.1,25.0,0.0,0.0,23509.0,0
59337,8000.0,7.0,OWN,50000.0,Fully Paid,NC,18.15,41.9,7.0,0.0,0.0,30653.0,0
59339,18000.0,10.0,RENT,109000.0,Fully Paid,NY,0.88,9.0,17.0,0.0,0.0,1439.0,0
59341,8000.0,10.0,OWN,30000.0,Fully Paid,FL,34.56,82.2,13.0,0.0,0.0,37931.0,0
59342,8500.0,1.0,RENT,65000.0,Charged Off,CA,7.96,20.7,26.0,0.0,0.0,8948.0,1
59347,8875.0,6.0,RENT,30000.0,Charged Off,WI,21.48,83.7,15.0,0.0,0.0,26090.0,1
59350,20000.0,10.0,RENT,124000.0,Fully Paid,MD,16.58,39.4,15.0,0.0,0.0,45351.0,0
59354,8400.0,5.0,MORTGAGE,61452.0,Fully Paid,LA,31.22,60.3,28.0,0.0,0.0,42538.0,0
59355,8400.0,2.0,RENT,30000.0,Fully Paid,TX,21.76,58.3,8.0,0.0,0.0,22584.0,0
59358,12000.0,10.0,RENT,60000.0,Fully Paid,IL,11.88,45.6,18.0,0.0,0.0,16924.0,0
59359,18000.0,1.0,RENT,40000.0,Fully Paid,TX,23.97,80.9,28.0,0.0,0.0,48694.0,0
59360,21000.0,10.0,MORTGAGE,55660.0,Fully Paid,MA,26.02,21.4,47.0,0.0,0.0,34369.0,0
59361,15000.0,3.0,RENT,131000.0,Fully Paid,NY,9.26,28.7,26.0,0.0,0.0,30840.0,0
59362,15000.0,4.0,RENT,58000.0,Charged Off,NV,15.89,87.5,17.0,0.0,0.0,26287.0,1
59364,3600.0,2.0,MORTGAGE,55000.0,Fully Paid,CA,7.18,61.9,20.0,0.0,0.0,9163.0,0
59368,7000.0,10.0,RENT,48000.0,Fully Paid,CA,10.73,28.6,36.0,0.0,1.0,13239.0,0
59369,11100.0,10.0,MORTGAGE,57000.0,Fully Paid,TX,17.94,77.4,17.0,0.0,0.0,28613.0,0
59374,12000.0,10.0,MORTGAGE,50000.0,Charged Off,TX,15.15,67.1,9.0,0.0,0.0,27884.0,1
59378,16000.0,3.0,RENT,40600.46,Fully Paid,NY,22.94,83.1,10.0,0.0,0.0,32662.0,0
59381,13375.0,1.0,OWN,37440.0,Fully Paid,CA,21.89,62.8,13.0,0.0,0.0,25957.0,0
59387,20000.0,1.0,RENT,65000.0,Fully Paid,CA,8.25,67.1,7.0,0.0,0.0,16906.0,0
59390,23750.0,10.0,RENT,75000.0,Fully Paid,AZ,12.48,67.1,18.0,0.0,0.0,28767.0,0
59391,12000.0,6.0,RENT,53000.0,Charged Off,PA,23.69,57.2,22.0,0.0,0.0,43887.0,1
59393,2400.0,10.0,RENT,29000.0,Charged Off,MN,16.14,42.5,23.0,0.0,0.0,12984.0,1
59394,6000.0,10.0,MORTGAGE,48000.0,Fully Paid,IL,25.18,63.4,23.0,0.0,0.0,31249.0,0
59395,6000.0,1.0,RENT,60000.0,Fully Paid,CA,25.22,95.8,24.0,0.0,0.0,39449.0,0
59397,8300.0,8.0,RENT,43000.0,Fully Paid,FL,19.12,71.6,11.0,0.0,1.0,28653.0,0
59404,10000.0,9.0,MORTGAGE,95000.0,Fully Paid,MT,6.95,42.3,29.0,0.0,1.0,14834.0,0
59409,3500.0,1.0,MORTGAGE,25000.0,Fully Paid,MT,19.73,56.8,7.0,0.0,1.0,15320.0,0
59416,30225.0,10.0,RENT,115000.0,Fully Paid,GA,10.92,46.4,23.0,0.0,0.0,30100.0,0
59418,8875.0,10.0,OWN,33000.0,Charged Off,MI,24.73,77.6,22.0,0.0,0.0,11683.0,1
59420,5000.0,6.0,RENT,28000.0,Charged Off,PA,21.71,78.4,13.0,0.0,0.0,15689.0,1
59425,9600.0,8.0,RENT,42000.0,Fully Paid,NV,30.51,47.6,26.0,0.0,0.0,30648.0,0
59426,10000.0,3.0,OWN,33000.0,Fully Paid,GA,30.07,53.9,22.0,0.0,0.0,16878.0,0
59441,28000.0,1.0,MORTGAGE,100000.0,Fully Paid,CO,18.59,93.4,24.0,0.0,0.0,45147.0,0
59447,3500.0,1.0,OWN,31000.0,Fully Paid,PA,12.97,24.9,26.0,0.0,0.0,11391.0,0
59451,5000.0,7.0,MORTGAGE,36000.0,Fully Paid,MA,12.03,30.7,34.0,0.0,0.0,32053.0,0
59454,12000.0,4.0,RENT,60000.0,Fully Paid,CA,15.42,57.7,21.0,0.0,0.0,33615.0,0
59455,4000.0,3.0,RENT,36000.0,Fully Paid,LA,22.23,51.6,14.0,0.0,1.0,23449.0,0
59461,12000.0,9.0,MORTGAGE,90000.0,Fully Paid,NC,6.55,68.3,22.0,0.0,0.0,25232.0,0
59465,15500.0,2.0,RENT,36400.0,Charged Off,WV,33.93,91.0,10.0,0.0,0.0,43602.0,1
59466,8575.0,4.0,RENT,25000.0,Fully Paid,TN,14.26,63.6,15.0,0.0,0.0,11388.0,0
59467,8000.0,6.0,RENT,85000.0,Fully Paid,NY,15.28,95.8,18.0,0.0,0.0,27826.0,0
59469,25000.0,3.0,RENT,102000.0,Fully Paid,IL,6.04,74.5,14.0,0.0,0.0,16888.0,0
59472,18000.0,1.0,RENT,40000.0,Fully Paid,CO,6.03,62.3,19.0,0.0,0.0,11093.0,0
59473,5375.0,4.0,RENT,36000.0,Charged Off,NJ,16.33,33.2,17.0,0.0,0.0,17731.0,1
59487,15000.0,10.0,MORTGAGE,37000.0,Fully Paid,FL,26.31,68.1,22.0,0.0,0.0,37291.0,0
59494,10000.0,10.0,RENT,63000.0,Fully Paid,WI,8.63,85.1,8.0,0.0,0.0,15746.0,0
59495,10000.0,1.0,RENT,40000.0,Fully Paid,AZ,27.33,62.9,17.0,0.0,0.0,42182.0,0
59496,20000.0,1.0,OWN,50000.0,Fully Paid,NY,20.07,74.5,19.0,0.0,0.0,27526.0,0
59499,5000.0,10.0,OWN,40000.0,Fully Paid,OR,5.04,29.7,24.0,0.0,0.0,4065.0,0
59503,7000.0,3.0,RENT,32000.0,Fully Paid,NM,12.75,39.4,6.0,0.0,1.0,6576.0,0
59507,12000.0,3.0,RENT,54000.0,Charged Off,MI,7.18,58.4,15.0,0.0,0.0,11681.0,1
59511,8000.0,10.0,OWN,87000.0,Fully Paid,NY,12.81,25.5,17.0,0.0,0.0,31946.0,0
59516,7200.0,4.0,RENT,50000.0,Charged Off,CA,13.18,29.6,15.0,0.0,0.0,22100.0,1
59520,4000.0,1.0,RENT,53000.0,Fully Paid,NY,8.59,22.0,14.0,0.0,0.0,6219.0,0
59524,6650.0,1.0,RENT,25000.0,Fully Paid,CA,5.42,51.7,12.0,0.0,0.0,2792.0,0
59526,23850.0,4.0,RENT,53000.0,Fully Paid,MN,31.93,32.9,37.0,0.0,0.0,46777.0,0
59527,11000.0,7.0,RENT,45000.0,Fully Paid,PA,18.99,95.2,13.0,0.0,0.0,20080.0,0
59529,2000.0,10.0,RENT,90000.0,Fully Paid,NJ,7.24,99.8,14.0,0.0,0.0,2995.0,0
59531,6000.0,1.0,RENT,50000.0,Fully Paid,NH,11.09,73.2,9.0,0.0,0.0,14082.0,0
59532,9600.0,2.0,RENT,75000.0,Fully Paid,MA,10.0,41.1,17.0,0.0,0.0,37618.0,0
59533,15000.0,9.0,RENT,48000.0,Charged Off,NV,18.68,49.2,18.0,0.0,0.0,29872.0,1
59534,19750.0,10.0,OWN,45000.0,Fully Paid,MO,20.93,85.9,17.0,0.0,0.0,26120.0,0
59545,8000.0,8.0,RENT,37000.0,Fully Paid,NY,23.22,50.6,17.0,0.0,0.0,18601.0,0
59546,8000.0,1.0,RENT,70000.0,Fully Paid,VA,13.78,76.7,31.0,0.0,0.0,43133.0,0
59547,4200.0,10.0,OWN,62000.0,Fully Paid,TX,4.9,89.7,16.0,0.0,0.0,8072.0,0
59550,15000.0,1.0,MORTGAGE,70000.0,Fully Paid,CA,13.94,31.8,20.0,0.0,0.0,47489.0,0
59552,14000.0,1.0,RENT,80000.0,Charged Off,NY,17.39,88.9,24.0,0.0,0.0,47770.0,1
59558,12000.0,7.0,MORTGAGE,85000.0,Fully Paid,CO,16.83,89.3,8.0,0.0,1.0,32815.0,0
59561,16000.0,10.0,RENT,38700.0,Fully Paid,FL,10.48,60.2,12.0,0.0,0.0,12228.0,0
59565,25550.0,7.0,RENT,71500.0,Fully Paid,CA,15.12,57.3,15.0,0.0,0.0,32055.0,0
59566,12000.0,4.0,OWN,42000.0,Charged Off,WI,28.69,44.9,27.0,0.0,0.0,25135.0,1
59567,15000.0,10.0,RENT,70000.0,Fully Paid,WV,26.83,54.6,32.0,0.0,0.0,45780.0,0
59568,12000.0,1.0,RENT,100000.0,Fully Paid,CA,12.4,44.7,23.0,0.0,1.0,43692.0,0
59571,8000.0,2.0,RENT,30000.0,Fully Paid,MN,27.7,54.5,20.0,0.0,0.0,23261.0,0
59573,7000.0,10.0,MORTGAGE,40000.0,Fully Paid,NC,25.74,64.0,11.0,0.0,0.0,21443.0,0
59578,15000.0,5.0,MORTGAGE,70000.0,Fully Paid,CO,11.54,69.8,8.0,0.0,0.0,26846.0,0
59586,15000.0,5.0,RENT,70000.0,Fully Paid,IL,14.69,37.3,20.0,0.0,0.0,29777.0,0
59589,2875.0,5.0,RENT,24000.0,Fully Paid,IL,8.15,47.6,21.0,0.0,1.0,4945.0,0
59593,10000.0,7.0,RENT,110000.0,Fully Paid,RI,11.23,40.2,43.0,0.0,0.0,26350.0,0
59594,18550.0,5.0,MORTGAGE,100000.0,Fully Paid,VA,12.76,62.2,16.0,0.0,0.0,42543.0,0
59599,5375.0,6.0,RENT,20000.0,Charged Off,NY,29.29,53.2,8.0,0.0,0.0,9780.0,1
59602,8000.0,3.0,RENT,55000.0,Fully Paid,CA,18.3,74.8,19.0,0.0,0.0,32460.0,0
59604,7000.0,5.0,OWN,78200.0,Fully Paid,CA,2.41,81.9,12.0,0.0,1.0,5898.0,0
59605,15000.0,10.0,OWN,107000.0,Fully Paid,CA,9.01,33.1,32.0,0.0,1.0,36025.0,0
59606,9000.0,2.0,RENT,42000.0,Fully Paid,NY,17.43,42.3,20.0,0.0,0.0,39625.0,0
59608,7200.0,1.0,RENT,68000.0,Fully Paid,IL,10.45,73.8,10.0,0.0,0.0,15008.0,0
59610,5000.0,3.0,RENT,34000.0,Fully Paid,PA,22.1,41.3,26.0,0.0,0.0,23997.0,0
59612,7000.0,5.0,RENT,40000.0,Fully Paid,IL,15.96,88.6,18.0,0.0,0.0,19761.0,0
59616,9600.0,5.0,RENT,63000.0,Fully Paid,CA,17.38,65.0,18.0,0.0,0.0,31305.0,0
59619,12000.0,9.0,MORTGAGE,72000.0,Fully Paid,AZ,18.08,7.3,37.0,0.0,0.0,44033.0,0
59621,12000.0,5.0,OWN,61000.0,Fully Paid,AR,14.52,56.0,12.0,0.0,1.0,36161.0,0
59623,9750.0,1.0,RENT,29120.0,Fully Paid,NV,31.41,88.5,31.0,0.0,1.0,11281.0,0
59626,8975.0,10.0,MORTGAGE,65000.0,Charged Off,KS,19.15,51.3,51.0,0.0,0.0,25351.0,1
59628,7500.0,9.0,RENT,27000.0,Fully Paid,PA,21.38,59.7,22.0,0.0,1.0,13452.0,0
59629,8000.0,8.0,RENT,85150.0,Fully Paid,MD,30.68,53.9,22.0,0.0,0.0,24340.0,0
59631,5000.0,10.0,OWN,33000.0,Fully Paid,TX,26.8,48.9,19.0,0.0,0.0,24965.0,0
59635,10000.0,10.0,OWN,53000.0,Fully Paid,CA,23.98,71.5,27.0,0.0,0.0,38914.0,0
59637,10000.0,10.0,RENT,62000.0,Fully Paid,CA,12.95,57.3,15.0,0.0,0.0,25542.0,0
59638,10500.0,7.0,OWN,30000.0,Fully Paid,PA,20.28,20.3,23.0,0.0,0.0,11054.0,0
59646,8325.0,8.0,RENT,44000.0,Fully Paid,CT,18.77,83.0,11.0,0.0,0.0,22726.0,0
59647,4000.0,5.0,RENT,31000.0,Fully Paid,LA,14.44,0.1,15.0,0.0,0.0,26803.0,0
59649,13175.0,6.0,RENT,43000.0,Fully Paid,VA,11.81,50.9,22.0,0.0,0.0,25341.0,0
59652,8000.0,10.0,RENT,34000.0,Fully Paid,CA,21.6,35.8,35.0,0.0,0.0,48854.0,0
59653,12000.0,5.0,RENT,41000.0,Fully Paid,CA,27.37,50.1,20.0,0.0,0.0,39809.0,0
59657,4900.0,7.0,RENT,67000.0,Fully Paid,CA,18.41,96.1,14.0,0.0,0.0,35028.0,0
59660,8000.0,10.0,RENT,38000.0,Fully Paid,SC,8.46,34.0,9.0,0.0,0.0,12716.0,0
59661,10575.0,4.0,RENT,47000.0,Fully Paid,CA,20.84,66.0,17.0,0.0,0.0,26157.0,0
59662,6000.0,4.0,RENT,24000.0,Fully Paid,CA,15.9,70.4,8.0,0.0,0.0,10659.0,0
59667,7500.0,10.0,RENT,52000.0,Fully Paid,NY,15.19,50.8,17.0,0.0,0.0,14149.0,0
59669,7550.0,10.0,RENT,28500.0,Fully Paid,IL,29.05,69.1,16.0,0.0,1.0,31422.0,0
59670,18400.0,3.0,RENT,43000.0,Fully Paid,TN,18.2,80.9,16.0,0.0,0.0,34836.0,0
59680,18000.0,4.0,RENT,80000.0,Fully Paid,TX,11.21,36.8,12.0,0.0,0.0,35019.0,0
59684,10500.0,1.0,OWN,45000.0,Fully Paid,LA,14.08,29.0,22.0,0.0,0.0,13192.0,0
59689,15000.0,9.0,RENT,50000.0,Fully Paid,KS,15.17,32.8,26.0,0.0,0.0,32681.0,0
59690,25000.0,10.0,MORTGAGE,125000.0,Fully Paid,NC,18.92,82.6,42.0,0.0,0.0,42807.0,0
